text,category,macro
"We prove an $L^{p}$ estimate $$ \|e^{-itL} \varphi(L)f\|_{p}\lesssim
(1+|t|)^s\|f\|_p, \qquad t\in \mathbb{R}, \qquad
s=n\left|\frac{1}{2}-\frac{1}{p}\right| $$ for the Schr\""odinger group
generated by a semibounded, selfadjoint operator $L$ on a metric measure space
$\mathcal{X}$ of homogeneous type (where $n$ is the doubling dimension of
$\mathcal{X}$). The assumptions on $L$ are a mild $L^{p_{0}}\to L^{p_{0}'}$
smoothing estimate and a mild $L^{2}\to L^{2}$ off--diagonal estimate for the
corresponding heat kernel $e^{-tL}$. The estimate is uniform for $ \varphi$
varying in bounded sets of $\mathscr{S}(\mathbb{R})$, or more generally of a
suitable weighted Sobolev space. We also prove, under slightly stronger
assumptions on $L$, that the estimate extends to $$
  \|e^{-itL} \varphi(\theta L)f\|_{p}\lesssim (1+\theta^{-1}|t|)^s\|f\|_p,
  \qquad \theta>0, \quad t\in \mathbb{R}, $$ with uniformity also for $\theta$
varying in bounded subsets of $(0,+\infty)$. For nonnegative operators
uniformity holds for all $\theta>0$.",math.AP math-ph math.MP,math
"Let $\{A_n\}_{n=1}^{\infty}$ be a sequence of events on a probability space
$(\Omega,\mathcal{F},\mathbf{P})$. We show that if
$\lim_{m\to\infty}\sum_{n=1}^{m}w_n\mathbf{P}(A_n)=\infty$ where each
$w_n\in\mathbb{R}$, then \[{\mathbf{P}}(\limsup A_n)\geq\limsup_{n\to\infty}
\frac{\displaystyle\big(\sum_{k=1}^n{w_k\mathbf{P}}(A_k)\big)^2}{\displaystyle\sum_{i=1}^n\sum_{j=1}^nw_iw_j{\mathbf{P}}(A_i\cap
A_j)}.\]",math.PR,math
"In general, the critical points of the distance function $d_{\mathsf{M}}$ to
a compact submanifold $\mathsf{M} \subset \mathbb{R}^D$ can be poorly behaved.
In this article, we show that this is generically not the case by listing
regularity conditions on the critical and $\mu$-critical points of a
submanifold and by proving that they are generically satisfied and stable with
respect to small $C^2$ perturbations. More specifically, for any compact
abstract manifold $M$, the set of embeddings $i:M\rightarrow \mathbb{R}^D$ such
that the submanifold $i(M)$ satisfies those conditions is open and dense in the
Whitney $C^2$-topology. When those regularity conditions are fulfilled, we
prove that the distance function to $i(M)$ satisfies Morse-like conditions and
that the critical points of the distance function to an $\varepsilon$-dense
subset of the submanifold (e.g., obtained via some sampling process) are
well-behaved. We also provide many examples that showcase how the absence of
these conditions allows for pathological situations.",math.DG math.GN,math
"We establish a connection between semi-primitive roots of the multiplicative
group of integers modulo $2^{k}$ where $k\geq 3$, and the logarithmic base in
the algorithm introduced by Fit-Florea and Matula (2004) for computing the
discrete logarithm modulo $2^{k}$. Fit-Florea and Matula used properties of the
semi-primitive root 3 modulo $2^{k}$ to obtain their results and provided a
conversion formula for other possible bases. We show that their results can be
extended to any semi-primitive root modulo $2^{k}$ and also present a
generalized version of their algorithm to find the discrete logarithm modulo
$2^{k}$. Various applications in cryptography, symbolic computation, and others
can potentially benefit from higher precision hardware integer arithmetic. The
algorithm is suitable for hardware support of applications where fast
arithmetic computation is desirable.",math.NT,math
"We show that Gushel-Mukai fivefolds admit a multiplicative Chow-K\""unneth
decomposition, in the sense of Shen-Vial. As a consequence, a certain
tautological subring of the Chow ring of powers of these varieties injects into
cohomology.",math.AG,math
"For a Hilbert function space $\mathcal H$ the Smirnov class $\mathcal
N^+(\mathcal H)$ is defined to be the set of functions expressible as a ratio
of bounded multipliers of $\mathcal H$, whose denominator is cyclic for the
action of $Mult(\mathcal H)$. It is known that for spaces $\mathcal H$ with
complete Nevanlinna-Pick (CNP) kernel, the inclusion $\mathcal H\subset
\mathcal N^+(\mathcal H)$ holds. We give a new proof of this fact, which
includes the new conclusion that every $h\in\mathcal H$ can be expressed as a
ratio $b/a\in\mathcal N^+(\mathcal H)$ with $1/a$ already belonging to
$\mathcal H$.
  The proof for CNP kernels is based on another Smirnov-type result of
independent interest. We consider the Fock space $\mathfrak F^2_d$ of free
(non-commutative) holomorphic functions and its algebra of bounded (left)
multipliers $\mathfrak F^\infty_d$. We introduce the (left) {\em free Smirnov
class} $\mathcal N^+_{left}$ and show that every $H \in \mathfrak F^2_d$
belongs to it. The proof of the Smirnov theorem for CNP kernels is then
obtained by lifting holomorphic functions on the ball to free holomorphic
functions, and applying the free Smirnov theorem.",math.FA,math
"There has been an upsurge of research on complex networks in recent years.
The purpose of this paper is to study the mathematical properties of the random
chain networks PGn with the help of graph theory. We first solve the expected
value expressions of the Gutman index, Schultz index, multiplicative
degree-Kirchhoff index and additive degree-Kirchhoff index, and then we get the
explicit expression formulas of their variances. Finally, we find that their
limiting distributions all have the probabilistic and statistical significance
of normal distribution.",math.CO,math
"In the present paper, we investigate the commutativity of quotient ring $R/P$
where $R$ is any ring and $P$ is a prime ideal of $R$ which admits generalized
derivations are satisfying some algebraic identities acting on prime ideals
$P$.",math.RA math.AC,math
"A non-elementary M\""obius group generated by two-parabolics is determined up
to conjugation by one complex parameter and the parameter space has been
extensively studied. In this paper, we use the results of \cite{GW} to obtain
an additional structure for the parameter space, which we term the {\sl
two-parabolic space}. This structure allows us to identify groups that contain
additional conjugacy classes of primitive parabolics, which following
\cite{Indra} we call {\sl parabolic dust groups}, non-free groups off the real
axis, and groups that are both parabolic dust and non-free; some of these
contain $\mathbb{Z} \times \mathbb{Z}$ subgroups. The structure theorem also
attaches additional geometric structure to discrete and non-discrete groups
lying in given regions of the parameter space including a new explicit
construction of some non-classical $\T$Schottky groups.",math.GT math.GR,math
"We consider the general bilinear control systems in three-dimensional
Euclidean space which satisfy the LARC and have an open control set U; and give
sufficient controllability conditions for corresponding projected systems on
two-dimensional sphere.",math.OC math.DS,math
"Let ${\mathcal E}$ be a Frobenius category, ${\mathcal P}$ its subcategory of
projective objects and $F:{\mathcal E} \to {\mathcal E}$ an exact automorphism.
We prove that there is a fully faithful functor from the orbit category
${\mathcal E}/F$ into $\operatorname{gpr}({\mathcal P}/F)$, the category of
finitely-generated Gorenstein-projective modules over ${\mathcal P}/F$. We give
sufficient conditions to ensure that the essential image of ${\mathcal E}/F$ is
an extension-closed subcategory of $\operatorname{gpr}({\mathcal P}/F)$. If
${\mathcal E}$ is in addition Krull-Schmidt, we give sufficient conditions to
ensure that the completed orbit category ${\mathcal E} \ \widehat{\!\! /} F$ is
a Krull-Schmidt Frobenius category. Finally, we apply our results on completed
orbit categories to the context of Nakajima categories associated to Dynkin
quivers and sketch applications to cluster algebras.",math.RT math.KT,math
