,Unnamed: 0,text
146,146,"Answer the following question.

The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?
A) Heel
B) Lower leg
C) Toes
D) Thigh"
147,147,"Answer the following question.

Which cells in the blood do not have a nucleus?
A) Lymphocyte
B) Monocyte
C) Erythrocyte
D) Basophil"
148,148,"Answer the following question.

The coronal suture joins the
A) frontal and parietal bones.
B) left and right parietal bones.
C) parietal and occipital bones.
D) parietal, squamous temporal and greater wing of the sphenoid."
149,149,"Answer the following question.

If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the
A) hyoid bone, cricoid cartilage, thyroid cartilage.
B) thyroid cartilage, cricoid cartilage, hyoid bone.
C) hyoid bone, thyroid cartilage, cricoid cartilage.
D) thyroid cartilage, hyoid bone, cricoids cartilage."
150,150,"Answer the following question.

Which of the following bony structures may be palpated in a live patient?
A) The supraorbital foramen
B) The infraorbital foramen
C) The mental foramen
D) All of the above"
151,151,"Answer the following question.

Which of the following structures accompany the oesophagus through the diaphragm?
A) The phrenic nerves
B) The splanchnic nerves
C) The sympathetic trunks
D) The vagus nerves"
152,152,"Answer the following question.

Which sequence describes the systemic circulation?
A) Left ventricle → aorta → arteries → veins → capillaries
B) Left ventricle → aorta → arteries →capillaries → veins
C) Right ventricle → pulmonary trunk → arteries → capillaries →veins
D) Right ventricle → pulmonary trunk → arteries → veins → capillaries"
153,153,"Answer the following question.

The anatomic location of the spinal canal is
A) caudal
B) dorsal
C) frontal
D) transverse"
154,154,"Answer the following question.

The parotid duct runs
A) deep to masseter and enters the mouth opposite the upper second molar.
B) superficial to masseter and enters the mouth opposite the upper second molar.
C) deep to masseter and enters the mouth opposite the upper second premolar.
D) superficial to masseter and enters the mouth opposite the upper second premolar."
155,155,"Answer the following question.

If the foot is abducted, it is moved in which direction?
A) Inward
B) Outward
C) Upward
D) Downward"
156,156,"Answer the following question.

The infraorbital nerve
A) is a terminal branch of the maxillary division of the trigeminal nerve.
B) is a terminal branch of the maxillary branch of the facial nerve.
C) carries parasympathetic secretomotor neurons to the lacrimal gland.
D) innervates the inferior part of the orbicularis oculi muscle."
157,157,"Answer the following question.

Which of the following best describes the process whereby the stomach muscles contract to propel food through the digestive tract?
A) Absorption
B) Emulsion
C) Peristalsis
D) Regurgitation"
158,158,"Answer the following question.

Which of the following is the point at which an impulse is transmitted from one neuron to another neuron?
A) Dendrite
B) Glial cell
C) Nerve center
D) Synapse"
159,159,"Answer the following question.

Which of the following muscles initiates elevation of the mandible?
A) Masseter
B) Temporalis
C) Lateral pterygoid
D) Medial pterygoid."
160,160,"Answer the following question.

Which of the following is an accessory organ of the gastrointestinal system that is responsible for secreting insulin?
A) Adrenal gland
B) Gallbladder
C) Liver
D) Pancreas"
161,161,"Answer the following question.

A malignant tumour is damaging the patient's glossopharyngeal nerve. They will experience
A) loss of taste over the anterior two-thirds of the tongue.
B) loss of somaesthetic sensation over the anterior two thirds of the tongue.
C) loss of taste and somaesthetic sensation over the posterior third of the tongue.
D) paralysis of the muscles of the tongue."
162,162,"Answer the following question.

A possible effect of damage to the third cranial nerve by trauma to the orbit is
A) a convergent strabismus.
B) ptosis.
C) pupillary contriction.
D) bitemporal hemianopia."
163,163,"Answer the following question.

Blood flows from the right ventricle of the heart into which of the following structures?
A) Inferior vena cava
B) Left ventricle
C) Pulmonary arteries
D) Pulmonary veins"
164,164,"Answer the following question.

A patient is stabbed in the neck. You suspect damage to the accessory nerve in the posterior triangle. You would test nerve function by asking the patient to
A) extend their neck against resistance.
B) extend their neck without impairment.
C) lift their shoulders against resistance.
D) lift their shoulders without impairment."
165,165,"Answer the following question.

Which of the following muscles are derived from the first brachial arch?
A) The muscles of mastication
B) The muscles of mastication and anterior belly of digastric
C) The muscles of mastication and anterior and posterior bellies of digastric
D) The muscles of mastication, anterior and posterior bellies of digastric and geniohyoid"
166,166,"Answer the following question.

Which of the following best describes the location where the carotid pulse can be found?
A) In front of the ears and just above eye level
B) In the antecubital space
C) In the middle of the groin
D) On the anterior side of the neck"
167,167,"Answer the following question.

In the brain stem, pathways for:
A) nociception decussate in the medial lemniscus
B) skilled movements decussate in the medial lemniscus
C) skilled motor movements decussate in the pyramids.
D) discriminative touch decussate in the pyramids."
168,168,"Answer the following question.

The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the
A) thyroid cartilage.
B) cricothyroid membrane.
C) cricoid cartilage.
D) tracheal rings."
169,169,"Answer the following question.

You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?
A) The incisive nerve
B) The mental nerve
C) The buccal nerve
D) The lingual nerve"
170,170,"Answer the following question.

The major concentrations of proprioceptive receptors providing information about position of the TMJ are located in
A) the capsule and ligaments of the TMJ and the medial pterygoid muscle.
B) the capsule and ligaments of the TMJ and the lateral pterygoid muscle.
C) the articular disc of the TMJ and the medial pterygoid muscle.
D) the articular disc of the TMJ and the lateral pterygoid muscle."
171,171,"Answer the following question.

Which of the following is a substance that aids the transmission of nerve impulses to the muscles?
A) Acetylcholine
B) Cholecystokinin
C) Deoxyribose
D) Oxytocin"
172,172,"Answer the following question.

In the spinal cord, motor neuron cell bodies are located in
A) Lamina I.
B) Lamina II.
C) Lamina V.
D) Lamina IX"
173,173,"Answer the following question.

When you examine a patient who has suffered an unfavourable fracture of the body of the mandible, you would expect the
A) anterior fragment to be displaced downwards by the action of the digastric muscle.
B) posterior fragment to be displaced anteriorly by the action of the lateral pterygoid muscle.
C) anterior fragment to be displaced backwards by action of the temporalis muscle.
D) posterior fragment to be displaced medially by action of the medial pterygoid muscle."
174,174,"Answer the following question.

Examination of a patient indicates that they have a medially directed strabismus (squint). This could be due to damage to the
A) oculomotor nerve.
B) trochlear nerve.
C) ophthalmic trigeminal nerve.
D) abducens nerve."
175,175,"Answer the following question.

A patient cuts a peripheral motor nerve in their wrist when they fall through a plate glass window. If the nerve does not regenerate, after about 6 months the muscles it normally innervates will show signs of which of the four options below?
A) spastic paralysis
B) flaccid paralysis
C) atrophy
D) contracture"
176,176,"Answer the following question.

A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit
A) spastic paralysis.
B) flaccid paralysis.
C) tremor.
D) hyporeflexia."
177,177,"Answer the following question.

The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the
A) right lung because the right main bronchus is wider and more vertical than the left.
B) left lung because the left main bronchus is wider and more vertical than the right.
C) right lung or left lung because the two main bronchi are of equal size and at the same angulation.
D) right or left lung because there are no factors predisposing to the fragment going in one particular direction."
178,178,"Answer the following question.

Calcium, potassium, and sodium are classified as which of the following?
A) Androgens
B) Catecholamines
C) Electrolytes
D) Estrogens"
179,179,"Answer the following question.

Noradrenaline is the neurotransmitter between which of the two structures below?
A) parasympathetic pre- and post-ganglionic neurons
B) sympathetic pre- and post-ganglionic neurons
C) parasympathetic post-ganglionic neurons and target organs
D) sympathetic post-ganglionic neurons and target organs"
180,180,"Answer the following question.

Which of the following are mucus-producing glands located on each side of the vaginal opening?
A) Adrenal
B) Bartholin's
C) Bulbourethral
D) Corpus luteum"
181,181,"Answer the following question.

When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately
A) superior to the thyroid cartilage.
B) inferior to the thyroid cartilage.
C) inferior to the cricoid cartilage.
D) superior to the thyroid isthmus."
182,182,"Answer the following question.

Cerebrospinal fluid circulates around the brain between the
A) skull and dura mater.
B) dura mater and arachnoid mater.
C) arachnoid and pia maters.
D) pia mater and brain surface."
183,183,"Answer the following question.

Which of the following closes and seals off the lower airway during swallowing?
A) Alveoli
B) Epiglottis
C) Larynx
D) Uvula"
